time,temperature,humidity,co2,sound,light
2020-04-26 00:00:00,24.63335,30.6848,522.41275,51.29295,1243584.51666666
2020-04-26 00:05:00,24.4774499999999,30.8297,536.557833333333,51.41795,1243657.33333333
2020-04-26 00:10:00,24.353514999999998,30.92655,537.8455,51.269549999999896,1243505.5
2020-04-26 00:15:00,24.24445,31.0774,520.088999999999,51.41795,1247586.95
2020-04-26 00:20:00,24.164379999999998,31.2286,520.22575,51.541000000000004,1301495.38333333
2020-04-26 00:25:00,24.108304999999998,31.3121,530.138166666666,51.3281,1351489.53333333
2020-04-26 00:30:00,24.3094049999999,31.4174,528.8305,51.44725,1359244.7
2020-04-26 00:35:00,24.6959749999999,31.2323,539.642833333333,51.488299999999896,1359186.35
2020-04-26 00:40:00,25.2198849999999,30.65495,536.89975,51.68165,1359438.65
2020-04-26 00:45:00,25.473879999999898,29.9825999999999,536.431833333333,51.29295,1290243.43333333
2020-04-26 00:50:00,25.498665,29.67855,535.60175,51.31055,1243806.76666666
2020-04-26 00:55:00,25.228375,29.6133,536.759749999999,51.83985,1243793.75862068
2020-04-26 01:00:00,24.907510000000002,29.89775,532.08475,51.46485,1243686.65
2020-04-26 01:05:00,24.659155,30.2336,533.943666666666,51.3926,1243660.91666666
2020-04-26 01:10:00,24.497615,30.5505,540.563,51.28125,1243546.85
2020-04-26 01:15:00,24.338205,30.78065,540.961333333333,51.41795,1243716.78333333
2020-04-26 01:20:00,24.23387,31.01795,553.2725,52.48045,1243659.65
2020-04-26 01:25:00,24.09529,31.1653,554.2445,51.4414,1259118.46666666
2020-04-26 01:30:00,23.952395000000003,31.3905499999999,535.4155,51.363299999999896,1316744.86666666
2020-04-26 01:35:00,23.9022799999999,31.5352499999999,533.1376666666661,51.4414,1358958.86666666
2020-04-26 01:40:00,24.20583,31.7149,536.121,51.31055,1359253.46666666
2020-04-26 01:45:00,24.702995,31.37575,535.049166666666,51.3926,1359262.05
2020-04-26 01:50:00,25.022545,30.6965,534.151499999999,51.46485,1359348.95
2020-04-26 01:55:00,25.319995000000002,30.23065,532.451833333333,52.03515,1317290.45
2020-04-26 02:00:00,25.34295,29.8645,546.7195,51.82225,1243941.6
2020-04-26 02:05:00,25.077965,29.8235499999999,548.823666666666,53.769549999999896,1244036.8
2020-04-26 02:10:00,24.7447749999999,30.12595,535.7265,51.39845,1243911.05
2020-04-26 02:15:00,24.497295,30.52575,536.551333333333,51.599599999999896,1243741.61666666
2020-04-26 02:20:00,24.32559,30.866999999999997,546.50775,51.3281,1243761.45
2020-04-26 02:25:00,24.14479,31.09035,547.54,51.46485,1243724.36666666
2020-04-26 02:30:00,23.98161,31.8624,541.28225,51.5,1243532.93333333
2020-04-26 02:35:00,23.8376749999999,32.0298499999999,541.8871666666661,51.31055,1293871.86666666
2020-04-26 02:40:00,23.7762299999999,32.232749999999896,535.46575,51.55275,1351311.08333333
2020-04-26 02:45:00,23.8784149999999,32.3805,534.7331666666661,51.39845,1359065.73333333
2020-04-26 02:50:00,24.315929999999998,32.37185,540.03675,51.28125,1359104.87931034
2020-04-26 02:55:00,24.704015,31.6631,537.8245,51.31055,1359344.43333333
2020-04-26 03:00:00,25.03566,31.12875,540.6725,51.541000000000004,1359524.95
2020-04-26 03:05:00,25.213065,30.69025,542.8296666666661,51.55275,1294168.5
2020-04-26 03:10:00,25.167833333333302,30.4789,537.41525,52.31055,1244078.58333333
2020-04-26 03:15:00,24.81795,30.48565,538.494333333333,51.42385,1243953.73333333
2020-04-26 03:20:00,24.456125,30.9455,553.0225,51.53515,1243851.83333333
2020-04-26 03:25:00,24.184504999999998,31.3123,553.563166666666,51.6172,1243874.43333333
2020-04-26 03:30:00,24.073995,31.67235,541.15325,51.363299999999896,1243710.26666666
2020-04-26 03:35:00,23.869320000000002,31.8193,542.607,51.269549999999896,1243664.85
2020-04-26 03:40:00,23.70149,32.11045,539.457,51.3926,1294093.83620689
2020-04-26 03:45:00,23.575055,32.354,538.267499999999,51.53515,1351471.51666666
2020-04-26 03:50:00,23.643645000000003,32.5464,540.617,51.31055,1359258.03333333
2020-04-26 03:55:00,24.0446,32.46045,539.653333333333,51.4414,1359369.18333333
2020-04-26 04:00:00,24.4916099999999,31.88335,535.0055,51.5,1359331.56896551
2020-04-26 04:05:00,24.78194,31.24685,532.732666666666,51.55275,1359414.9137931003
2020-04-26 04:10:00,24.940089999999998,30.8943999999999,551.2525,51.42385,1344227.81666666
2020-04-26 04:15:00,25.0440699999999,30.6125,551.501833333333,51.39845,1263701.2
2020-04-26 04:20:00,24.842645,30.4846,541.088999999999,51.46485,1244100.2
2020-04-26 04:25:00,24.52109,30.7141,542.053166666666,51.5117,1244364.48333333
2020-04-26 04:30:00,24.157735,31.1094,532.592,51.42385,1244157.86666666
2020-04-26 04:35:00,23.94258,31.56685,532.883833333333,51.6406,1244115.78333333
2020-04-26 04:40:00,23.77908,31.85065,530.39525,51.375,1244030.45
2020-04-26 04:45:00,23.608565,32.07625,530.157833333333,51.39845,1282584.36666666
2020-04-26 04:50:00,23.502670000000002,32.33615,534.91025,51.55275,1351643.18333333
2020-04-26 04:55:00,23.548205,32.4728999999999,533.841,51.41795,1359484.3
2020-04-26 05:00:00,23.923395000000003,32.4799,536.78625,51.42385,1359299.93333333
2020-04-26 05:05:00,24.297855,31.8855,535.7811666666661,51.41795,1359556.73333333
2020-04-26 05:10:00,24.61891,31.8224999999999,548.121,51.5176,1359684.8
2020-04-26 05:15:00,24.8132999999999,31.4455,546.8845,51.46485,1359664.27586206
2020-04-26 05:20:00,24.965835000000002,31.1738,539.499,51.582049999999896,1292541.76666666
2020-04-26 05:25:00,24.85652,30.9992999999999,541.410666666666,51.42385,1244321.3
2020-04-26 05:30:00,24.50595,31.09785,545.97725,51.3457,1244189.35
2020-04-26 05:35:00,24.13917,31.555149999999898,546.980166666666,51.39845,1244054.35
2020-04-26 05:40:00,23.879395000000002,31.9857,550.5665,51.65235,1244047.51666666
2020-04-26 05:45:00,23.68369,32.27825,551.3663333333329,51.53515,1243913.43333333
2020-04-26 05:50:00,23.53456,32.5151,559.76125,51.44725,1282509.5
2020-04-26 05:55:00,23.369754999999998,32.7589,559.174666666666,51.363299999999896,1340113.43333333
2020-04-26 06:00:00,23.435670000000002,33.0013,562.4575,51.72265,1359294.26666666
2020-04-26 06:05:00,23.78369,33.0083,560.864333333333,51.53515,1359618.65
2020-04-26 06:10:00,24.195475,32.54395,541.07825,51.5176,1359709.56666666
2020-04-26 06:15:00,24.51919,31.9585,540.9491666666661,51.41795,1359691.01666666
2020-04-26 06:20:00,24.712429999999898,31.5287,537.047,51.65235,1359665.41666666
2020-04-26 06:25:00,24.918485,31.2913,536.512333333333,51.4707,1317838.51666666
2020-04-26 06:30:00,24.870829999999998,31.0213499999999,548.799,51.60545,1244527.80172413
2020-04-26 06:35:00,24.568715,31.0626,551.259833333333,51.5117,1244544.6
2020-04-26 06:40:00,24.197695,31.4037,551.2995,51.4414,1244288.00862068
2020-04-26 06:45:00,23.930220000000002,31.846,552.242166666666,51.5117,1244353.76666666
2020-04-26 06:50:00,23.738155,32.20905,539.44825,51.5586,1244066.2
2020-04-26 06:55:00,23.57766,32.46165,540.4148333333329,51.46485,1259376.96666666
2020-04-26 07:00:00,23.457165,32.68215,546.1415,52.48045,1328651.85
2020-04-26 07:05:00,23.39154,32.85415,545.5778333333329,51.582049999999896,1359679.08333333
2020-04-26 07:10:00,23.781654999999997,33.062,557.1645,51.488299999999896,1359750.93333333
2020-04-26 07:15:00,24.144064999999998,32.5085,556.267333333333,51.375,1359715.58620689
2020-04-26 07:20:00,24.55327,31.96395,537.5245,51.5,1359825.43333333
2020-04-26 07:25:00,24.7687388888888,31.40285,535.724999999999,51.3281,1360143.01666666
2020-04-26 07:30:00,25.1173799999999,31.1283499999999,530.751,52.31055,1283006.0
2020-04-26 07:35:00,25.3008199999999,30.76725,530.679333333333,51.44725,1244465.48333333
2020-04-26 07:40:00,25.2273149999999,30.56845,552.695,52.9043,1244390.18333333
2020-04-26 07:45:00,25.034385,30.82925,553.4111666666661,51.39845,1244260.81666666
2020-04-26 07:50:00,25.1463499999999,30.5243,546.30275,51.46485,1244305.85
2020-04-26 07:55:00,25.0695599999999,30.6247,546.3613333333329,51.3926,1244451.8
2020-04-26 08:00:00,25.23653,30.70765,552.73775,51.3281,1244476.88333333
2020-04-26 08:05:00,25.18806,30.8401,552.338166666666,51.3574,1244507.35
2020-04-26 08:10:00,25.23827,30.87805,547.71475,51.39845,1244227.8
2020-04-26 08:15:00,25.22188,30.9955,547.044833333333,52.71095,1244351.15
2020-04-26 08:20:00,25.28432,31.0174,545.3075,51.599599999999896,1244331.83333333
2020-04-26 08:25:00,25.2378549999999,31.0562,544.996833333333,51.44725,1244169.25
2020-04-26 08:30:00,25.231885000000002,30.605999999999998,540.180499999999,51.5,1244050.20689655
2020-04-26 08:35:00,25.198265,30.57945,539.572666666666,51.488299999999896,1244051.8
2020-04-26 08:40:00,25.155305,30.61795,541.119,51.3926,1244099.13333333
2020-04-26 08:45:00,25.11884,30.6578999999999,539.443166666666,51.42385,1244034.5
2020-04-26 08:50:00,25.08312,30.68925,532.80025,51.6289,1244173.75
2020-04-26 08:55:00,25.014565,30.697,533.6561666666661,51.41795,1244154.76666666
2020-04-26 09:00:00,25.022635,30.78655,549.0785,51.42385,1243890.63333333
2020-04-26 09:05:00,24.966615,30.7485,556.810333333333,51.541000000000004,1243955.53448275
2020-04-26 09:10:00,25.05911,30.7586,552.4765,51.4707,1243988.33333333
2020-04-26 09:15:00,25.011509999999898,30.63455,551.847666666666,51.41795,1243874.76724137
2020-04-26 09:20:00,24.974515,30.68185,555.62175,51.3281,1243962.43333333
2020-04-26 09:25:00,24.9197,30.6443,554.292333333333,51.5176,1243880.68333333
2020-04-26 09:30:00,24.916245,30.6872,547.0935,51.3926,1243867.0
2020-04-26 09:35:00,24.89219,30.63375,545.4830000000001,54.09765,1243879.06666666
2020-04-26 09:40:00,24.782265,30.1125,548.585,51.41795,1244091.2
2020-04-26 09:45:00,24.79484,30.0799,548.319999999999,51.3281,1243881.45
2020-04-26 09:50:00,24.75083,30.0153499999999,543.805499999999,51.65235,1244129.93333333
2020-04-26 09:55:00,24.777995,30.0059,542.197666666666,51.41795,1244068.23275862
2020-04-26 10:00:00,24.73031,29.9048999999999,545.17725,51.488299999999896,1244242.11666666
2020-04-26 10:05:00,24.7364,29.8841499999999,544.550333333333,51.42385,1243962.16666666
2020-04-26 10:10:00,24.7107949999999,29.74225,551.836,51.55275,1243947.56666666
2020-04-26 10:15:00,24.6726699999999,29.7021999999999,553.461666666666,51.78125,1294569.2
2020-04-26 10:20:00,24.5501599999999,29.66435,544.69625,51.599599999999896,1302142.81666666
2020-04-26 10:25:00,24.588005,29.73775,543.8,51.44725,1340341.73333333
2020-04-26 10:30:00,24.739520000000002,29.1902,541.2535,51.488299999999896,1359697.19827586
2020-04-26 10:35:00,25.309625,28.9919,537.685333333333,52.0879,1344356.5
2020-04-26 10:40:00,25.763015,28.23455,554.145,51.3926,1263594.88333333
2020-04-26 10:45:00,25.78151,27.64245,554.109833333333,51.44725,1244430.96666666
2020-04-26 10:50:00,25.7174199999999,27.4999,538.52175,51.46485,1244672.98333333
2020-04-26 10:55:00,25.565165,27.5623,538.1571666666661,51.541000000000004,1244484.65
2020-04-26 11:00:00,25.3961799999999,27.7212499999999,552.61875,52.33985,1244291.53448275
2020-04-26 11:05:00,25.318479999999997,27.7987,551.7621666666661,51.4414,1244230.46666666
2020-04-26 11:10:00,25.210535,27.87195,549.664,51.3926,1244148.5
2020-04-26 11:15:00,25.160705,27.86335,549.646999999999,51.4707,1244239.7
2020-04-26 11:20:00,25.064611111111102,27.36425,532.6745,51.55275,1244174.88333333
2020-04-26 11:25:00,25.026220000000002,27.48235,532.790999999999,51.95115,1244045.33333333
2020-04-26 11:30:00,24.9401277777777,27.50095,544.78975,51.9453,1244048.52586206
2020-04-26 11:35:00,24.9448749999999,27.60585,543.8235,51.375,1244243.83333333
2020-04-26 11:40:00,24.880305,27.6255,544.18025,51.363299999999896,1244175.68333333
2020-04-26 11:45:00,24.86502,27.67355,536.4975,51.363299999999896,1244250.46666666
2020-04-26 11:50:00,24.8149499999999,27.56945,536.15375,51.46485,1244325.8
2020-04-26 11:55:00,24.81242,27.4973,542.401833333333,51.46485,1244114.15
2020-04-26 12:00:00,24.748395000000002,27.38395,542.24125,51.42385,1244256.41666666
2020-04-26 12:05:00,24.7622599999999,26.8437,534.101666666666,51.2578,1244271.72413793
2020-04-26 12:10:00,24.712145,26.8044,534.4585,51.5,1244055.28333333
2020-04-26 12:15:00,24.70843,26.76655,529.3386666666661,51.3574,1243995.35
2020-04-26 12:20:00,24.668935,26.71025,529.93125,51.3926,1245780.68333333
2020-04-26 12:25:00,24.599975,26.69405,541.064833333333,51.57615,1302053.73333333
2020-04-26 12:30:00,24.617085,26.64875,542.529749999999,51.4414,1304176.25
2020-04-26 12:35:00,24.6685099999999,26.5334,534.855499999999,51.3574,1359695.75
2020-04-26 12:40:00,24.954255,26.42855,532.2505,51.2285,1360142.38333333
2020-04-26 12:45:00,25.53365,25.5452999999999,533.811166666666,51.4707,1320554.56896551
2020-04-26 12:50:00,25.827370000000002,24.85575,532.59725,51.5176,1244725.46666666
2020-04-26 12:55:00,25.748235,24.44495,540.204333333333,51.65235,1244291.85
2020-04-26 13:00:00,25.62775,24.4221,540.61525,51.46485,1244551.21666666
2020-04-26 13:05:00,25.3995699999999,24.53395,539.2123333333329,51.3574,1244544.91666666
2020-04-26 13:10:00,25.2825,24.78805,539.32925,51.3164,1244616.0
2020-04-26 13:15:00,25.168935,24.9169,543.9356666666661,51.42385,1244468.5
2020-04-26 13:20:00,25.0747599999999,25.02795,543.749,51.46485,1244203.9
2020-04-26 13:25:00,24.98943,25.10835,535.9483333333329,51.60545,1244212.21666666
2020-04-26 13:30:00,24.914825,25.1772,535.7365,51.4414,1244125.78333333
2020-04-26 13:35:00,24.91452,25.25365,542.7115,52.582049999999896,1244456.88333333
2020-04-26 13:40:00,24.870545,25.34435,541.66225,51.3457,1244165.36666666
2020-04-26 13:45:00,24.805555,24.9213,523.4069999999999,51.31055,1244414.95
2020-04-26 13:50:00,24.74851,24.9921,523.91925,51.269549999999896,1244101.91666666
2020-04-26 13:55:00,24.798135000000002,25.0152,530.066333333333,51.5117,1244082.1
2020-04-26 14:00:00,24.72036,24.96235,530.12425,51.5117,1244096.88333333
2020-04-26 14:05:00,24.621945,24.9504999999999,536.448666666666,51.44725,1294502.4
2020-04-26 14:10:00,24.62738,24.9228,536.31625,51.4414,1306007.48333333
2020-04-26 14:15:00,24.663335,24.8024,530.355166666666,51.57615,1359840.33333333
2020-04-26 14:20:00,24.943955,24.6896,526.75275,51.8867,1359810.14285714
2020-04-26 14:25:00,25.551154999999998,24.31655,522.468833333333,51.79295,1333478.76666666
2020-04-26 14:30:00,25.88353,23.66005,521.23575,51.3457,1252398.16666666
2020-04-26 14:35:00,25.851605,22.7642,528.9695,51.3281,1244862.41666666
2020-04-26 14:40:00,25.68556,22.6208,528.7855,52.03515,1244793.73333333
2020-04-26 14:45:00,25.460255,22.6966499999999,536.191,51.39845,1244533.06034482
2020-04-26 14:50:00,25.361275,22.8402499999999,536.15025,51.53515,1244609.35344827
2020-04-26 14:55:00,25.25025,22.9244,528.0775,53.287099999999896,1244551.46666666
2020-04-26 15:00:00,25.186455,23.04065,528.62725,51.41795,1244323.23333333
2020-04-26 15:05:00,25.07621,23.08495,526.090333333333,51.363299999999896,1244242.85
2020-04-26 15:10:00,25.03716,23.18055,525.57825,51.3164,1244235.0
2020-04-26 15:15:00,24.935055,23.2211,516.790166666666,52.6172,1244265.6
2020-04-26 15:20:00,24.941409999999898,23.30335,518.44875,51.39845,1244118.4
2020-04-26 15:25:00,24.8639399999999,22.7524,536.876166666666,51.5117,1244129.03571428
2020-04-26 15:30:00,24.8699749999999,22.83965,536.05175,51.2168,1244214.36666666
2020-04-26 15:35:00,24.8317649999999,22.8817,532.7165,51.29295,1244222.0775861999
2020-04-26 15:40:00,24.80491,22.9986499999999,532.101249999999,51.41795,1244238.43333333
2020-04-26 15:45:00,24.79065,23.1067,520.995333333333,51.5,1244344.71666666
2020-04-26 15:50:00,24.73572,23.1576,520.6835,52.31055,1281161.0
2020-04-26 15:55:00,24.7261649999999,23.25445,510.8625,51.31055,1302346.35
2020-04-26 16:00:00,24.778365,23.28605,512.1555,51.39845,1315832.26666666
2020-04-26 16:05:00,24.854475,23.2426,529.4155,51.269549999999896,1359708.1
2020-04-26 16:10:00,25.263505,23.18645,526.15625,51.363299999999896,1344673.21666666
2020-04-26 16:15:00,25.785325,22.8267,521.7315,51.31055,1274970.75862068
2020-04-26 16:20:00,25.908235,22.3783,523.101249999999,51.24025,1244925.03333333
2020-04-26 16:25:00,25.724655,22.28175,516.789666666666,51.41795,1244685.48333333
2020-04-26 16:30:00,25.6156299999999,22.48455,517.40225,51.2578,1244901.73333333
2020-04-26 16:35:00,25.493215,22.64045,518.3725,51.3164,1244759.53333333
2020-04-26 16:40:00,25.45299,22.8402499999999,518.08775,51.3457,1244453.78333333
2020-04-26 16:45:00,25.36175,22.9436,525.622833333333,51.39845,1244594.63333333
2020-04-26 16:50:00,25.2843,23.08665,525.06225,51.2285,1244395.81666666
2020-04-26 16:55:00,25.21884,23.2244,518.240833333333,51.29295,1244315.21666666
2020-04-26 17:00:00,25.185475,23.3389,516.842,51.99415,1244230.3
2020-04-26 17:05:00,25.11986,23.938499999999898,516.492833333333,51.3574,1244399.76724137
2020-04-26 17:10:00,25.065579999999997,24.03035,516.805,51.375,1244356.18333333
2020-04-26 17:15:00,24.94984,24.07985,526.617833333333,51.31055,1244519.43333333
2020-04-26 17:20:00,24.9866749999999,24.2019,526.164,51.3574,1244389.05
2020-04-26 17:25:00,24.926845,24.1759,517.88,51.3281,1244518.31666666
2020-04-26 17:30:00,24.905275,24.2491,518.7185,51.24025,1244547.76666666
2020-04-26 17:35:00,24.87312,24.27295,520.855833333333,51.42385,1244282.625
2020-04-26 17:40:00,24.840065,24.30135,521.3675,51.269549999999896,1244428.31666666
2020-04-26 17:45:00,24.81778,24.3089999999999,519.6743333333329,55.27345,1246243.41666666
2020-04-26 17:50:00,24.75672,24.31665,519.40075,51.363299999999896,1302331.33333333
2020-04-26 17:55:00,24.76908,24.3756,543.6435,51.375,1302306.03333333
2020-04-26 18:00:00,24.77749,24.36475,544.47975,52.0,1350421.81666666
2020-04-26 18:05:00,24.979870000000002,24.382849999999898,525.2895,51.29295,1360032.73275862
2020-04-26 18:10:00,25.54215,24.1851,523.151,51.3574,1335288.43333333
2020-04-26 18:15:00,25.902645,23.661099999999898,520.4775,51.3926,1265979.71666666
2020-04-26 18:20:00,25.872925,23.31475,520.39025,51.3164,1244659.58333333
2020-04-26 18:25:00,25.666285000000002,23.33095,521.976333333333,51.363299999999896,1244767.02586206
2020-04-26 18:30:00,25.5392549999999,23.50665,522.49775,51.375,1244694.2
2020-04-26 18:35:00,25.376620000000003,23.6197,527.5215,51.3574,1244514.03333333
2020-04-26 18:40:00,25.2709549999999,23.80025,527.4580000000001,51.3574,1244501.68333333
2020-04-26 18:45:00,25.163055,23.9394,521.623833333333,52.1406,1244618.13333333
2020-04-26 18:50:00,25.097825,24.10355,522.307749999999,51.3457,1244616.05
2020-04-26 18:55:00,24.99897,24.20265,527.261,51.4707,1244473.13333333
2020-04-26 19:00:00,24.943285,24.34345,527.25125,52.2344,1244806.86666666
2020-04-26 19:05:00,24.9012,24.4389,515.193833333333,51.41795,1244683.42241379
2020-04-26 19:10:00,24.836634999999898,24.5136,516.18975,51.363299999999896,1244636.41666666
2020-04-26 19:15:00,24.7833649999999,24.6044,533.720166666666,51.269549999999896,1244408.43333333
2020-04-26 19:20:00,24.751205,24.68695,534.0915,51.39845,1244556.06666666
2020-04-26 19:25:00,24.623275,24.7423,526.2685,51.3926,1272467.1637931003
2020-04-26 19:30:00,24.585720000000002,24.84975,526.59225,51.363299999999896,1302505.26666666
2020-04-26 19:35:00,24.621175,24.88425,526.614666666666,51.41795,1340717.18333333
2020-04-26 19:40:00,24.811485,24.8869,524.1990000000001,51.41795,1359874.98333333
2020-04-26 19:45:00,25.262079999999997,24.8305,516.586,51.269549999999896,1359989.9
2020-04-26 19:50:00,25.765416666666603,24.50495,514.97025,51.5,1294988.36666666
2020-04-26 19:55:00,25.921995000000003,24.60195,516.7033333333329,51.44725,1244785.12931034
2020-04-26 20:00:00,25.778665,24.4966,518.79125,51.7168,1244873.45
2020-04-26 20:05:00,25.52673,24.72075,518.278666666666,52.787099999999896,1244641.38333333
2020-04-26 20:10:00,25.3681199999999,25.008000000000003,520.0995,51.3164,1244653.3
2020-04-26 20:15:00,25.21568,25.24595,525.061666666666,51.3574,1244857.23333333
2020-04-26 20:20:00,25.084155,25.4241,526.39275,51.2285,1244663.93333333
2020-04-26 20:25:00,24.992385000000002,25.61125,522.2395,51.2285,1244694.76724137
2020-04-26 20:30:00,24.908435,25.72325,523.22425,51.7051,1244524.78333333
2020-04-26 20:35:00,24.80201,25.816,514.125333333333,51.5586,1244589.11206896
2020-04-26 20:40:00,24.722659999999898,25.877,513.71225,51.3164,1244505.4
2020-04-26 20:45:00,24.656405,25.9598999999999,524.322666666666,51.3457,1244620.73333333
2020-04-26 20:50:00,24.607615,26.0491499999999,525.134749999999,51.5,1244649.28333333
2020-04-26 20:55:00,24.51813,26.09615,526.413166666666,51.46485,1281464.7
2020-04-26 21:00:00,24.48016,26.1497499999999,526.1195,51.4707,1304476.96666666
2020-04-26 21:05:00,24.48864,26.2122499999999,546.8998333333329,51.4707,1359954.71666666
2020-04-26 21:10:00,24.700485,26.23755,544.60675,51.28125,1360167.51666666
2020-04-26 21:15:00,25.28077,26.5529,525.601166666666,51.3926,1360131.65
2020-04-26 21:20:00,25.73307,25.90755,526.1975,51.3457,1287280.08333333
2020-04-26 21:25:00,25.840125,25.488799999999898,531.994833333333,51.3164,1244867.7
2020-04-26 21:30:00,25.661645,25.36545,533.05,52.1172,1244929.28333333
2020-04-26 21:35:00,25.402420000000003,25.51995,546.220166666666,51.46485,1244849.28333333
2020-04-26 21:40:00,25.235545000000002,25.80855,546.40825,51.4414,1244845.93965517
2020-04-26 21:45:00,25.026429999999998,25.9602,540.3663333333329,51.44725,1244668.16666666
2020-04-26 21:50:00,24.89248,26.118000000000002,540.48025,51.3281,1244740.21666666
2020-04-26 21:55:00,24.76251,26.23395,540.3655,51.46485,1244697.78333333
2020-04-26 22:00:00,24.6650749999999,26.36095,541.183749999999,52.4043,1244840.1
2020-04-26 22:05:00,24.573135,26.4317,533.3535,51.4414,1244507.6
2020-04-26 22:10:00,24.524675,26.5303,532.1315,51.41795,1244459.43333333
2020-04-26 22:15:00,24.442135,26.5709,544.1548333333329,51.2285,1258008.15
2020-04-26 22:20:00,24.3318,26.67985,545.9780000000001,51.3926,1304651.18333333
2020-04-26 22:25:00,24.37304,26.7977,544.8871666666661,51.6582,1360037.7
2020-04-26 22:30:00,24.56691,26.8081,526.5355,51.3281,1360174.21666666
2020-04-26 22:35:00,25.063445,26.56825,524.976333333333,51.28125,1360412.1
2020-04-26 22:40:00,25.557315,26.055149999999898,531.50025,51.3574,1322140.83333333
2020-04-26 22:45:00,25.712075,25.57245,533.5555,51.3574,1245104.56666666
2020-04-26 22:50:00,25.53385,25.41855,526.752999999999,51.55275,1244882.14655172
2020-04-26 22:55:00,25.317585,25.5875,526.711666666666,51.39845,1244942.68333333
2020-04-26 23:00:00,25.084970000000002,25.81095,528.32575,51.42385,1245002.16666666
2020-04-26 23:05:00,24.94414,26.06625,529.7095,51.4414,1245187.9
2020-04-26 23:10:00,24.780170000000002,26.2561499999999,526.862,51.269549999999896,1245003.45689655
2020-04-26 23:15:00,24.669610000000002,26.47975,528.440499999999,51.42385,1244838.13333333
2020-04-26 23:20:00,24.56457,26.60985,522.5185,52.6406,1244623.58333333
2020-04-26 23:25:00,24.50625,26.7671,523.327,51.3281,1244597.5
