time,temperature,humidity,co2,sound,light
2020-07-19 00:00:00,25.2116,48.0,420.0,45.0,0.97
2020-07-19 00:05:00,25.21165,48.0,433.0,44.0,0.97
2020-07-19 00:10:00,25.21175,48.0,433.0,44.0,0.97
2020-07-19 00:15:00,25.2118,48.0,423.0,44.0,0.97
2020-07-19 00:20:00,25.21185,48.0,423.0,44.0,0.97
2020-07-19 00:25:00,25.2119,48.0,422.0,44.0,0.97
2020-07-19 00:30:00,25.21195,48.0,422.0,44.0,0.97
2020-07-19 00:35:00,25.212,48.0,404.0,44.0,0.97
2020-07-19 00:40:00,25.2120499999999,48.0,404.0,44.0,0.97
2020-07-19 00:45:00,25.21215,48.0,438.0,44.0,0.97
2020-07-19 00:50:00,25.2122499999999,48.0,438.0,44.0,0.97
2020-07-19 00:55:00,25.21235,48.0,414.0,45.0,0.97
2020-07-19 01:00:00,25.21245,48.0,414.0,45.0,0.97
2020-07-19 01:05:00,25.21255,48.0,429.0,45.0,0.97
2020-07-19 01:10:00,25.2126999999999,48.0,429.0,45.0,0.97
2020-07-19 01:15:00,25.2128,48.0,419.0,46.0,0.97
2020-07-19 01:20:00,25.21295,48.0,419.0,46.0,0.97
2020-07-19 01:25:00,25.21305,47.0,427.0,44.0,0.97
2020-07-19 01:30:00,25.2132,47.0,427.0,44.0,0.97
2020-07-19 01:35:00,25.2133,47.0,421.0,44.0,0.97
2020-07-19 01:40:00,25.21335,47.0,421.0,44.0,0.97
2020-07-19 01:45:00,25.1634,47.0,421.0,44.0,0.97
2020-07-19 01:50:00,25.1634499999999,47.0,421.0,44.0,0.97
2020-07-19 01:55:00,25.1635,47.0,423.0,44.0,0.97
2020-07-19 02:00:00,25.16355,47.0,423.0,44.0,0.97
2020-07-19 02:05:00,25.1636,47.0,423.0,44.0,0.97
2020-07-19 02:10:00,25.1636,47.0,439.0,44.0,0.97
2020-07-19 02:15:00,25.1636,47.0,439.0,44.0,0.97
2020-07-19 02:20:00,25.16355,47.0,428.0,44.0,0.97
2020-07-19 02:25:00,25.16355,47.0,428.0,44.0,0.97
2020-07-19 02:30:00,25.1636,47.0,423.0,44.0,0.97
2020-07-19 02:35:00,25.1636,47.0,423.0,44.0,0.97
2020-07-19 02:40:00,25.1636,46.0,420.0,44.0,0.97
2020-07-19 02:45:00,25.1636,46.0,420.0,44.0,0.97
2020-07-19 02:50:00,25.16355,46.0,421.0,45.0,0.97
2020-07-19 02:55:00,25.1634499999999,46.0,421.0,45.0,0.97
2020-07-19 03:00:00,25.1634,46.0,423.0,44.0,0.97
2020-07-19 03:05:00,25.16335,46.0,423.0,44.0,0.97
2020-07-19 03:10:00,25.1633,46.0,430.0,45.0,0.97
2020-07-19 03:15:00,25.1632,46.0,430.0,45.0,0.97
2020-07-19 03:20:00,25.16305,46.0,423.0,44.0,0.97
2020-07-19 03:25:00,25.1629999999999,46.0,423.0,44.0,0.97
2020-07-19 03:30:00,25.1629,46.0,428.0,44.0,0.97
2020-07-19 03:35:00,25.16275,46.0,428.0,44.0,0.97
2020-07-19 03:40:00,25.16265,46.0,415.0,45.0,0.97
2020-07-19 03:45:00,25.16255,46.0,415.0,45.0,0.97
2020-07-19 03:50:00,25.16245,46.0,437.0,45.0,0.97
2020-07-19 03:55:00,25.16235,46.0,437.0,45.0,0.97
2020-07-19 04:00:00,25.16225,46.0,423.0,44.0,0.97
2020-07-19 04:05:00,25.1621,46.0,423.0,44.0,0.97
2020-07-19 04:10:00,25.162,46.0,434.0,44.0,0.97
2020-07-19 04:15:00,25.16185,46.0,434.0,44.0,0.97
2020-07-19 04:20:00,25.16165,46.0,421.0,44.0,0.97
2020-07-19 04:25:00,25.1614999999999,46.0,421.0,44.0,0.97
2020-07-19 04:30:00,25.1612999999999,46.0,415.0,44.0,0.970167
2020-07-19 04:35:00,25.16115,46.0,415.0,44.0,0.970167
2020-07-19 04:40:00,25.1608999999999,46.0,415.0,44.0,0.974333
2020-07-19 04:45:00,25.16075,46.0,415.0,44.0,0.978167
2020-07-19 04:50:00,25.16055,46.0,413.0,44.0,0.98
2020-07-19 04:55:00,25.1603,46.0,413.0,44.0,0.98
2020-07-19 05:00:00,25.1601,46.0,430.0,44.0,0.98
2020-07-19 05:05:00,25.15985,46.0,430.0,44.0,0.9825
2020-07-19 05:10:00,25.15955,46.0,421.0,45.0,0.99
2020-07-19 05:15:00,25.1593,46.0,421.0,45.0,0.99
2020-07-19 05:20:00,25.159000000000002,46.0,423.0,44.0,0.994333
2020-07-19 05:25:00,25.1587499999999,46.0,423.0,44.0,1.0
2020-07-19 05:30:00,25.15845,46.0,421.0,44.0,1.0
2020-07-19 05:35:00,25.15815,46.0,421.0,44.0,1.00407
2020-07-19 05:40:00,25.1578,46.0,414.0,44.0,1.01
2020-07-19 05:45:00,25.1575,46.0,414.0,44.0,1.0085
