time,temperature,humidity,co2,sound,light
2020-01-05 00:00:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 00:05:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 00:10:00,9.0,44.0,347.0,44.0,0.0
2020-01-05 00:15:00,9.0,44.0,347.0,44.0,0.0
2020-01-05 00:20:00,9.0,44.0,344.0,44.0,0.0
2020-01-05 00:25:00,9.0,44.0,344.0,44.0,0.0
2020-01-05 00:30:00,9.0,44.0,334.0,44.0,0.0
2020-01-05 00:35:00,9.0,44.0,334.0,44.0,0.0
2020-01-05 00:40:00,9.0,44.0,348.0,44.0,0.0
2020-01-05 00:45:00,9.0,44.0,348.0,44.0,0.0
2020-01-05 00:50:00,9.0,44.0,352.0,44.0,0.0
2020-01-05 00:55:00,9.0,44.0,352.0,44.0,0.0
2020-01-05 01:00:00,9.0,44.0,335.0,44.0,0.0
2020-01-05 01:05:00,9.0,44.0,335.0,44.0,0.0
2020-01-05 01:10:00,9.0,44.0,347.0,44.0,0.0
2020-01-05 01:15:00,9.0,44.0,347.0,44.0,0.0
2020-01-05 01:20:00,9.0,44.0,351.0,44.0,0.0
2020-01-05 01:25:00,9.0,44.0,351.0,44.0,0.0
2020-01-05 01:30:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 01:35:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 01:40:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 01:45:00,9.0,44.0,339.0,44.0,0.0
2020-01-05 01:50:00,9.0,44.0,339.0,44.0,0.0
2020-01-05 01:55:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 02:00:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 02:05:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 02:10:00,9.0,44.0,340.0,44.0,0.0
2020-01-05 02:15:00,9.0,45.0,360.0,44.0,0.0
2020-01-05 02:20:00,9.0,45.0,360.0,44.0,0.0
2020-01-05 02:25:00,8.95,45.0,347.0,44.0,0.0
2020-01-05 02:30:00,8.95,45.0,333.0,44.0,0.0
2020-01-05 02:35:00,8.95,45.0,333.0,44.0,0.0
2020-01-05 02:40:00,8.95,45.0,333.0,44.0,0.0
2020-01-05 02:45:00,9.0,45.0,343.0,44.0,0.0
2020-01-05 02:50:00,9.0,45.0,343.0,44.0,0.0
2020-01-05 02:55:00,9.0,45.0,348.0,44.0,0.0
2020-01-05 03:00:00,9.0,45.0,348.0,44.0,0.0
2020-01-05 03:05:00,8.95,45.0,340.0,44.0,0.0
2020-01-05 03:10:00,8.95,45.0,340.0,44.0,0.0
2020-01-05 03:15:00,8.95,45.0,348.0,44.0,0.0
2020-01-05 03:20:00,8.95,45.0,348.0,44.0,0.0
2020-01-05 03:25:00,9.0,45.0,340.0,44.0,0.0
2020-01-05 03:30:00,9.0,45.0,340.0,44.0,0.0
2020-01-05 03:35:00,9.0,45.0,356.0,44.0,0.0
2020-01-05 03:40:00,9.0,45.0,356.0,44.0,0.0
